Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,round,year,institute,type
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2709,2709,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3024,3358,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5783,5793,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1589,1793,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2500,2500,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,507,871,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1408,1408,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3805,5364,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),7201,10413,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,825,936,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1880,2223,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4517,4570,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1097,1425,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mathematics and Computing (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,631,668,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8378,11060,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),17668,18157,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1640,1755,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3853,3853,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3603,4284,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7347,7422,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1816,2121,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3347,3588,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,831,858,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Goa,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1553,1553,1,2023,Indian Institute of Technology Goa,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,13086,14330,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),18678,21004,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2073,2147,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3817,3817,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4839,5095,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6415,7751,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2497,2587,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3253,3253,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,844,1106,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1518,1518,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3507,4531,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8281,8432,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),207P,207P,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,543,609,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1205,1205,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1331,1695,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),2889,3104,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,337,719,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1216,1216,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,367,379,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),932,932,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,4884,6486,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),9104,9783,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,114P,114P,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,817,914,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1582,1582,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1835,2429,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3644,3702,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,106P,106P,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1150,1463,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2402,2402,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,509,607,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Data Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),996,996,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6972,8986,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),12719,12903,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1271,1293,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2065,2065,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2732,3499,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5236,5444,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1781,1901,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2569,2569,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,724,736,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1297,1297,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,10064,11767,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),17032,17826,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1746,1748,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3613,3613,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3319,4183,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6643,6770,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2209,2446,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2927,2927,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1029,1047,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Palakkad,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1528,1528,1,2023,Indian Institute of Technology Palakkad,IIT
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,9433,13812,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13085,17315,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2026,2090,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4312,4802,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7315,7473,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2487,2637,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3180,3313,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1102,1134,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,11180,13974,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),16211,19608,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2009,2051,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4523,4886,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),5558,7192,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2400,2554,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2458,2681,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1001,1104,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,2089,3445,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),5063,6016,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),38P,38P,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,482,526,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),929,929,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1084,1396,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),1372,2177,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,450,757,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),863,863,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,164,307,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),882,882,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,6144,7780,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8480,12516,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,197P,197P,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1126,1169,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1906,1930,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2172,2952,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),4900,5034,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1118,1849,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2114,2114,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,625,730,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1083,1083,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,8597,10826,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),13898,15866,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1509,1625,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),2847,2847,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3170,3937,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),6179,6367,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1162,2317,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),2422,2422,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,774,977,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Tirupati,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1419,1419,1,2023,Indian Institute of Technology Tirupati,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,12524,14298,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),20674,21553,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2082,2143,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3860,3860,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,4218,4995,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),7860,8340,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,2451,2643,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3913,3913,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1188,1232,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),131P,131P,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,12897,14583,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),20425,21815,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,2208,2260,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),3769,3769,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,3864,5150,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),8046,8264,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1574,2518,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),3863,3863,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,987,1100,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),1572,1572,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3050,4458,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),8521,9840,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,761,886,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),1496,1496,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,1365,2242,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),3788,4481,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,684,965,1,2023,Indian Institute of Technology Jammu,IIT
Indian Institute of Technology Jammu,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),1690,1690,1,2023,Indian Institute of Technology Jammu,IIT
