Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,round,year,institute,type
"National Institute of Technology, Rourkela","Architecture (5 Years, Bachelor of Architecture)",OS,ST,Gender-Neutral,45,45,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,8001,9099,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),17226,18371,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,233,233,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,2198,2485,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,4092,4682,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),11537,12978,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2002,2194,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,981,1308,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,2962,3665,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),5770,6735,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,425,438,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,1224,1454,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),3140,3284,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,727,880,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),1518,1518,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Artificial Intelligence (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,313,313,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,37901,45260,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),44607,47758,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8891,9053,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,19265,21118,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),32605,32605,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4248,7793,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3292,3292,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,20854,32374,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),13114,20720,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4973,5007,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9577,11331,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10809,10809,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,5323,6454,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6251,6251,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Medical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2044,2044,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,33774,41882,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),49464,54157,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1199,1199,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8312,8312,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,14691,17889,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),18168,18168,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7549,7757,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,3205,3205,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,12088,24662,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),33381,33575,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4248,4248,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,8850,10656,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),11906,11906,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3154,4642,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3079,3079,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Bio Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1131,1131,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,31363,40921,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),50863,56317,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,8333,8768,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,15113,16899,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),30603,30603,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,7905,8064,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),11716,11716,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,4139,4139,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,24246,30468,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),48338,49648,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1704,1704,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4747,4861,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9483,9926,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),16533,16533,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,6207,6325,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,2402,2402,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2869,2869,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,44409,50899,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Female-only (including Supernumerary),60050,60050,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,17654,18386,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,8311,8311,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,35129,37764,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),48228,48228,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,12387,13259,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Ceramic Engineering and M.Tech Industrial Ceramic (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,6502,6502,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,19047,23539,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),31958,39325,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,2373,2373,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6668,7071,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,10846,11922,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),31085,31085,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4452,6005,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8182,8182,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2319,2426,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3575,3575,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,13111,15929,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),24875,28759,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,703,703,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2257,2650,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6156,6607,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10408,11568,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3163,3739,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4976,4976,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,952,955,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OPEN,Gender-Neutral,24496,33511,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Gender-Neutral,15985,15985,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,OBC-NCL,Female-only (including Supernumerary),32227,32227,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",HS,SC,Gender-Neutral,7086,7086,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Gender-Neutral,16985,20805,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OPEN,Female-only (including Supernumerary),30572,30572,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,EWS,Gender-Neutral,3389,3389,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,OBC-NCL,Gender-Neutral,6935,6935,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",OS,SC,Gender-Neutral,4326,4326,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,52981,53904,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,OPEN,Female-only (including Supernumerary),56782,56782,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,10991,10991,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,21730,22234,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,OBC-NCL,Female-only (including Supernumerary),25049,25049,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,10492,10883,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,5700,5700,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,34709,38235,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,OPEN,Female-only (including Supernumerary),34430,34430,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,5534,5534,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,13471,13676,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,OBC-NCL,Female-only (including Supernumerary),19814,19814,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,6938,7522,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Chemistry (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,3228,3228,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,24147,27915,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),41040,43108,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1018,1018,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,6684,8187,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,11371,12953,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),29217,32670,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,1411,1411,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4628,5496,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),5065,5065,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2209,2344,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,12171,24526,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),30429,36568,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,641,641,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3368,3594,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7647,8231,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),13733,14118,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,427,427,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3020,3740,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6041,6041,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Civil Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,914,1025,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,4273,7853,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),6969,16197,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,90,90,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Female-only (including Supernumerary),256,256,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,972,2045,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,22,22,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,2170,4440,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),6327,11964,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,180,180,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,356,1718,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),2688,2688,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,488,729,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),1471,1471,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,2273,3156,2,2025,"National Institute of Technology, Rourkela",NIT
"National Institute of Technology, Rourkela","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),1434,5524,2,2025,"National Institute of Technology, Rourkela",NIT
