Institute,Academic Program Name,Quota,Seat Type,Gender,Opening Rank,Closing Rank,round,year,institute,type
"Pondicherry Engineering College, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,205631,237153,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,84059,93569,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Civil Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,31844,39609,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,13818,33814,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5551,5939,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,9614,12704,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4664,7745,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1583,3255,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,57632,139150,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,42735,47639,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,10419,12702,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,32944,34213,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,5531,5531,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,12051,12404,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7516,7516,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,34626,39674,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,2110,2110,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6077,6965,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,12991,14219,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7694,8886,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3422,3528,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,132393,165142,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,51647,55320,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,15717,27426,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,38466,41207,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,12176,12176,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8334,8334,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3705,3705,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,28480,34826,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Information Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,673,673,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Information Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,12517,12750,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Information Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4708,4708,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,36084,47368,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7397,8237,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,13509,16131,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7132,9915,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2957,3619,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,193389,242789,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,77807,81582,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,22515,29445,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,37122,42519,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7466,7667,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,12769,15325,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8881,9410,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1502,3602,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,90519,162466,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,53601,57264,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Pondicherry Engineering College, Puducherry","Mechatronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,21541,21541,1,2021,"Pondicherry Engineering College, Puducherry",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,75934,129132,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,28482,29356,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,53593,55512,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,14416,16662,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5621,5621,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,46678,51733,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,8569,8727,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,15450,16511,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,9982,10214,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,4492,4492,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,91740,167538,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,43340,55347,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,65684,89959,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,20571,20803,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5395,5395,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,60819,64053,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,10013,10137,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,19395,19778,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,11247,11316,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Food Technology (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,5096,5096,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,79358,159700,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,23554,30945,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,49439,60354,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,13641,20371,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,5316,5316,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,55437,57589,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,8862,9123,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,16016,17539,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,10321,10469,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,4814,4814,1,2021,"Ghani Khan Choudhary Institute of Engineering and Technology, Malda, West Bengal",GFTI
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,43897,52646,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8334,9008,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,14432,18361,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7726,9257,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Bio Medical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3934,3998,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,12404,31999,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1622,1622,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,4896,5796,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,7954,12325,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,4186,6189,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1673,2765,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,33413,41630,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6336,6820,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,12402,13817,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7060,7983,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"Central University of Rajasthan, Rajasthan","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3627,3648,1,2021,"Central University of Rajasthan, Rajasthan",GFTI
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana","Food Technology and Management (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,22588,64773,1,2021,"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",GFTI
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana","Food Technology and Management (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9902,10377,1,2021,"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",GFTI
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana","Food Technology and Management (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,17823,20607,1,2021,"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",GFTI
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana","Food Technology and Management (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9194,11507,1,2021,"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",GFTI
"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana","Food Technology and Management (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3605,5190,1,2021,"National Institute of Food Technology Entrepreneurship and Management, Sonepat, Haryana",GFTI
"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.","Food Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,28207,58806,1,2021,"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.",GFTI
"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.","Food Technology (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,1367,1504,1,2021,"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.",GFTI
"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.","Food Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9323,10079,1,2021,"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.",GFTI
"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.","Food Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15724,19390,1,2021,"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.",GFTI
"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.","Food Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,8110,10108,1,2021,"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.",GFTI
"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.","Food Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3650,4626,1,2021,"lndian Institute of Food Processing Technology, Thanjavur, Tamil Naidu.",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9738,9738,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Agricultural Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,2615,2615,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,46478,46478,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8097,8097,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,6718,7519,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,12918,12924,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,5081,5081,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,51645,51645,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8020,8020,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,28301,28301,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7062,7062,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,50023,50023,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,7922,7922,1,2021,"North Eastern Regional Institute of Science and Technology, Nirjuli-791109 (Itanagar),Arunachal Pradesh",GFTI
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,43104,59373,1,2021,"Indian Institute of Handloom Technology(IIHT), Varanasi",GFTI
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,9637,9848,1,2021,"Indian Institute of Handloom Technology(IIHT), Varanasi",GFTI
"Indian Institute of Handloom Technology(IIHT), Varanasi","Handloom and Textile Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,15900,18737,1,2021,"Indian Institute of Handloom Technology(IIHT), Varanasi",GFTI
