year,round,type,institute,branch,quota,seat_type,gender,open_rank,close_rank,rank_gap,rank_mid
2022,2,0,107,130,2,4,1,4494.0,10037.0,5543.0,7265.5
2022,2,0,107,130,2,4,0,13483.0,18523.0,5040.0,16003.0
2022,2,0,107,130,2,5,1,376.0,376.0,0.0,376.0
2022,2,0,107,130,2,5,0,558.0,558.0,0.0,558.0
2022,2,0,107,130,2,0,1,1391.0,1844.0,453.0,1617.5
2022,2,0,107,130,2,0,0,4660.0,4660.0,0.0,4660.0
2022,2,0,107,130,2,2,1,2329.0,3647.0,1318.0,2988.0
2022,2,0,107,130,2,2,0,6612.0,6865.0,253.0,6738.5
2022,2,0,107,130,2,3,1,340.0,340.0,0.0,340.0
2022,2,0,107,130,2,6,1,1196.0,2867.0,1671.0,2031.5
2022,2,0,107,130,2,6,0,2914.0,3903.0,989.0,3408.5
2022,2,0,107,130,2,7,1,34.0,34.0,0.0,34.0
2022,2,0,107,130,2,8,1,308.0,476.0,168.0,392.0
2022,2,0,107,130,2,8,0,1074.0,1074.0,0.0,1074.0
2022,2,0,107,130,5,4,1,5315.0,8253.0,2938.0,6784.0
2022,2,0,107,130,5,4,0,8378.0,13590.0,5212.0,10984.0
2022,2,0,107,130,5,5,1,181.0,181.0,0.0,181.0
2022,2,0,107,130,5,5,0,465.0,465.0,0.0,465.0
2022,2,0,107,130,5,0,1,1109.0,1187.0,78.0,1148.0
2022,2,0,107,130,5,0,0,1842.0,1842.0,0.0,1842.0
2022,2,0,107,130,5,1,1,59.0,59.0,0.0,59.0
2022,2,0,107,130,5,2,1,2106.0,2595.0,489.0,2350.5
2022,2,0,107,130,5,2,0,4925.0,5247.0,322.0,5086.0
2022,2,0,107,130,5,3,1,75.0,75.0,0.0,75.0
2022,2,0,107,130,5,6,1,825.0,1552.0,727.0,1188.5
2022,2,0,107,130,5,6,0,1476.0,1498.0,22.0,1487.0
2022,2,0,107,130,5,7,1,73.0,73.0,0.0,73.0
2022,2,0,107,130,5,8,1,392.0,436.0,44.0,414.0
2022,2,0,107,130,5,8,0,644.0,644.0,0.0,644.0
2022,2,0,107,155,2,4,1,18353.0,23650.0,5297.0,21001.5
2022,2,0,107,155,2,4,0,30233.0,40896.0,10663.0,35564.5
2022,2,0,107,155,2,5,1,972.0,972.0,0.0,972.0
2022,2,0,107,155,2,0,1,3405.0,3717.0,312.0,3561.0
2022,2,0,107,155,2,0,0,6878.0,6878.0,0.0,6878.0
2022,2,0,107,155,2,2,1,6107.0,7449.0,1342.0,6778.0
2022,2,0,107,155,2,2,0,11852.0,13186.0,1334.0,12519.0
2022,2,0,107,155,2,6,1,2849.0,4814.0,1965.0,3831.5
2022,2,0,107,155,2,6,0,5483.0,5483.0,0.0,5483.0
2022,2,0,107,155,2,8,1,1142.0,2050.0,908.0,1596.0
2022,2,0,107,155,5,4,1,15882.0,20678.0,4796.0,18280.0
2022,2,0,107,155,5,4,0,26554.0,28221.0,1667.0,27387.5
2022,2,0,107,155,5,5,1,989.0,1104.0,115.0,1046.5
2022,2,0,107,155,5,0,1,3034.0,3099.0,65.0,3066.5
2022,2,0,107,155,5,0,0,4614.0,4614.0,0.0,4614.0
2022,2,0,107,155,5,2,1,5244.0,6747.0,1503.0,5995.5
2022,2,0,107,155,5,2,0,9839.0,12292.0,2453.0,11065.5
2022,2,0,107,155,5,3,1,506.0,506.0,0.0,506.0
2022,2,0,107,155,5,6,1,3152.0,3571.0,419.0,3361.5
2022,2,0,107,155,5,6,0,4902.0,4902.0,0.0,4902.0
2022,2,0,107,155,5,8,1,1146.0,1497.0,351.0,1321.5
2022,2,0,107,171,2,4,1,10370.0,17894.0,7524.0,14132.0
2022,2,0,107,171,2,4,0,22135.0,28724.0,6589.0,25429.5
2022,2,0,107,171,2,5,1,397.0,397.0,0.0,397.0
2022,2,0,107,171,2,5,0,660.0,660.0,0.0,660.0
2022,2,0,107,171,2,0,1,2471.0,2689.0,218.0,2580.0
2022,2,0,107,171,2,0,0,5196.0,6729.0,1533.0,5962.5
2022,2,0,107,171,2,2,1,4289.0,5387.0,1098.0,4838.0
2022,2,0,107,171,2,2,0,8879.0,9575.0,696.0,9227.0
2022,2,0,107,171,2,3,1,644.0,644.0,0.0,644.0
2022,2,0,107,171,2,6,1,2816.0,3269.0,453.0,3042.5
2022,2,0,107,171,2,6,0,4783.0,4783.0,0.0,4783.0
2022,2,0,107,171,2,8,1,546.0,647.0,101.0,596.5
2022,2,0,107,171,2,8,0,1916.0,1916.0,0.0,1916.0
2022,2,0,107,171,2,9,1,53.0,53.0,0.0,53.0
2022,2,0,107,171,5,4,1,9400.0,14141.0,4741.0,11770.5
2022,2,0,107,171,5,4,0,17413.0,21927.0,4514.0,19670.0
2022,2,0,107,171,5,5,1,631.0,631.0,0.0,631.0
2022,2,0,107,171,5,0,1,1988.0,2062.0,74.0,2025.0
2022,2,0,107,171,5,0,0,3150.0,3150.0,0.0,3150.0
2022,2,0,107,171,5,1,1,131.0,131.0,0.0,131.0
2022,2,0,107,171,5,2,1,3925.0,4640.0,715.0,4282.5
2022,2,0,107,171,5,2,0,6945.0,8261.0,1316.0,7603.0
2022,2,0,107,171,5,3,1,289.0,289.0,0.0,289.0
2022,2,0,107,171,5,6,1,1605.0,2475.0,870.0,2040.0
2022,2,0,107,171,5,6,0,4105.0,4202.0,97.0,4153.5
2022,2,0,107,171,5,8,1,799.0,996.0,197.0,897.5
2022,2,0,107,171,5,8,0,1715.0,1715.0,0.0,1715.0
2022,2,0,107,195,2,4,1,24206.0,27489.0,3283.0,25847.5
2022,2,0,107,195,2,4,0,50131.0,50131.0,0.0,50131.0
2022,2,0,107,195,2,0,1,4532.0,4532.0,0.0,4532.0
2022,2,0,107,195,2,0,0,7396.0,7396.0,0.0,7396.0
2022,2,0,107,195,2,2,1,9081.0,10168.0,1087.0,9624.5
2022,2,0,107,195,2,2,0,19706.0,19706.0,0.0,19706.0
2022,2,0,107,195,2,6,1,7510.0,7655.0,145.0,7582.5
2022,2,0,107,195,2,8,1,2048.0,2076.0,28.0,2062.0
2022,2,0,107,195,5,4,1,13787.0,18515.0,4728.0,16151.0
2022,2,0,107,195,5,4,0,22887.0,22887.0,0.0,22887.0
2022,2,0,107,195,5,0,1,2732.0,2843.0,111.0,2787.5
2022,2,0,107,195,5,2,1,5811.0,6076.0,265.0,5943.5
2022,2,0,107,195,5,2,0,10983.0,10983.0,0.0,10983.0
2022,2,0,107,195,5,6,1,3455.0,4433.0,978.0,3944.0
2022,2,0,107,195,5,6,0,4754.0,4754.0,0.0,4754.0
2022,2,0,107,195,5,8,1,2060.0,2242.0,182.0,2151.0
2022,2,0,107,252,2,4,1,24892.0,30463.0,5571.0,27677.5
2022,2,0,107,252,2,4,0,40128.0,49362.0,9234.0,44745.0
2022,2,0,107,252,2,0,1,4641.0,5198.0,557.0,4919.5
2022,2,0,107,252,2,0,0,7449.0,7449.0,0.0,7449.0
2022,2,0,107,252,2,2,1,8079.0,9764.0,1685.0,8921.5
2022,2,0,107,252,2,2,0,15118.0,15268.0,150.0,15193.0
2022,2,0,107,252,2,6,1,4304.0,5685.0,1381.0,4994.5
2022,2,0,107,252,2,6,0,8202.0,13150.0,4948.0,10676.0
2022,2,0,107,252,2,8,1,2182.0,2280.0,98.0,2231.0
2022,2,0,107,252,2,8,0,2096.0,2096.0,0.0,2096.0
2022,2,0,107,252,5,4,1,16933.0,26937.0,10004.0,21935.0
2022,2,0,107,252,5,4,0,38044.0,43299.0,5255.0,40671.5
2022,2,0,107,252,5,5,1,1287.0,1287.0,0.0,1287.0
2022,2,0,107,252,5,0,1,3850.0,4166.0,316.0,4008.0
2022,2,0,107,252,5,0,0,6836.0,6836.0,0.0,6836.0
2022,2,0,107,252,5,2,1,7097.0,9814.0,2717.0,8455.5
2022,2,0,107,252,5,2,0,14202.0,16424.0,2222.0,15313.0
2022,2,0,107,252,5,3,1,499.0,499.0,0.0,499.0
2022,2,0,107,252,5,6,1,3473.0,4646.0,1173.0,4059.5
2022,2,0,107,252,5,6,0,7554.0,7640.0,86.0,7597.0
2022,2,0,107,252,5,8,1,1813.0,1973.0,160.0,1893.0
2022,2,0,107,252,5,8,0,3506.0,3506.0,0.0,3506.0
2022,2,0,107,267,2,4,1,30732.0,43665.0,12933.0,37198.5
2022,2,0,107,267,2,4,0,51650.0,57789.0,6139.0,54719.5
2022,2,0,107,267,2,0,1,6852.0,7295.0,443.0,7073.5
2022,2,0,107,267,2,0,0,9035.0,9035.0,0.0,9035.0
2022,2,0,107,267,2,2,1,11993.0,13921.0,1928.0,12957.0
2022,2,0,107,267,2,2,0,17407.0,20854.0,3447.0,19130.5
2022,2,0,107,267,2,6,1,6168.0,7904.0,1736.0,7036.0
2022,2,0,107,267,2,6,0,13746.0,13746.0,0.0,13746.0
2022,2,0,107,267,2,8,1,2625.0,2741.0,116.0,2683.0
2022,2,0,107,267,2,8,0,3732.0,3732.0,0.0,3732.0
2022,2,0,107,267,5,4,1,33817.0,40593.0,6776.0,37205.0
2022,2,0,107,267,5,4,0,49694.0,50210.0,516.0,49952.0
2022,2,0,107,267,5,0,1,6050.0,6332.0,282.0,6191.0
2022,2,0,107,267,5,2,1,11524.0,13346.0,1822.0,12435.0
2022,2,0,107,267,5,2,0,18241.0,19807.0,1566.0,19024.0
2022,2,0,107,267,5,6,1,5139.0,6992.0,1853.0,6065.5
2022,2,0,107,267,5,6,0,8940.0,8940.0,0.0,8940.0
2022,2,0,107,267,5,8,1,2787.0,2844.0,57.0,2815.5
2022,2,0,107,267,5,8,0,3770.0,3770.0,0.0,3770.0
2022,2,0,107,291,2,4,1,36760.0,46096.0,9336.0,41428.0
2022,2,0,107,291,2,4,0,54050.0,58653.0,4603.0,56351.5
2022,2,0,107,291,2,0,1,7416.0,7613.0,197.0,7514.5
2022,2,0,107,291,2,0,0,8656.0,8656.0,0.0,8656.0
2022,2,0,107,291,2,2,1,13838.0,14835.0,997.0,14336.5
2022,2,0,107,291,2,2,0,19499.0,20569.0,1070.0,20034.0
2022,2,0,107,291,2,6,1,7353.0,8389.0,1036.0,7871.0
2022,2,0,107,291,2,6,0,14114.0,14114.0,0.0,14114.0
2022,2,0,107,291,2,8,1,2796.0,3183.0,387.0,2989.5
2022,2,0,107,291,5,4,1,35977.0,40490.0,4513.0,38233.5
2022,2,0,107,291,5,4,0,50409.0,50604.0,195.0,50506.5
2022,2,0,107,291,5,5,1,2012.0,2012.0,0.0,2012.0
2022,2,0,107,291,5,0,1,5917.0,6198.0,281.0,6057.5
2022,2,0,107,291,5,0,0,8230.0,8230.0,0.0,8230.0
2022,2,0,107,291,5,2,1,12501.0,13647.0,1146.0,13074.0
2022,2,0,107,291,5,2,0,16706.0,18011.0,1305.0,17358.5
2022,2,0,107,291,5,6,1,6715.0,6795.0,80.0,6755.0
2022,2,0,107,291,5,6,0,9861.0,9861.0,0.0,9861.0
2022,2,0,107,291,5,8,1,2654.0,2847.0,193.0,2750.5
2022,2,0,108,105,2,4,1,20509.0,42444.0,21935.0,31476.5
2022,2,0,108,105,2,4,0,25835.0,49943.0,24108.0,37889.0
2022,2,0,108,105,2,5,1,899.0,899.0,0.0,899.0
2022,2,0,108,105,2,0,1,6185.0,6587.0,402.0,6386.0
2022,2,0,108,105,2,0,0,7556.0,7556.0,0.0,7556.0
2022,2,0,108,105,2,2,1,12537.0,14434.0,1897.0,13485.5
2022,2,0,108,105,2,2,0,17312.0,22099.0,4787.0,19705.5
2022,2,0,108,105,2,6,1,5476.0,7814.0,2338.0,6645.0
2022,2,0,108,105,2,6,0,9816.0,10367.0,551.0,10091.5
2022,2,0,108,105,2,8,1,3628.0,7072.0,3444.0,5350.0
2022,2,0,108,105,5,4,1,28526.0,35831.0,7305.0,32178.5
2022,2,0,108,105,5,4,0,39467.0,44423.0,4956.0,41945.0
2022,2,0,108,105,5,5,1,1211.0,1248.0,37.0,1229.5
2022,2,0,108,105,5,0,1,5149.0,5512.0,363.0,5330.5
2022,2,0,108,105,5,0,0,6614.0,7190.0,576.0,6902.0
2022,2,0,108,105,5,2,1,9731.0,11538.0,1807.0,10634.5
2022,2,0,108,105,5,2,0,16182.0,17559.0,1377.0,16870.5
2022,2,0,108,105,5,3,1,531.0,531.0,0.0,531.0
2022,2,0,108,105,5,6,1,4440.0,5301.0,861.0,4870.5
2022,2,0,108,105,5,6,0,5898.0,7057.0,1159.0,6477.5
2022,2,0,108,105,5,8,1,1083.0,1296.0,213.0,1189.5
2022,2,0,108,105,5,8,0,2035.0,2035.0,0.0,2035.0
2022,2,0,108,105,5,9,1,28.0,28.0,0.0,28.0
2022,2,0,108,118,2,4,1,3397.0,8831.0,5434.0,6114.0
2022,2,0,108,118,2,4,0,5785.0,10846.0,5061.0,8315.5
2022,2,0,108,118,2,5,1,83.0,193.0,110.0,138.0
2022,2,0,108,118,2,0,1,1265.0,1928.0,663.0,1596.5
2022,2,0,108,118,2,0,0,1757.0,2771.0,1014.0,2264.0
2022,2,0,108,118,2,2,1,1953.0,3865.0,1912.0,2909.0
2022,2,0,108,118,2,2,0,3826.0,7810.0,3984.0,5818.0
2022,2,0,108,118,2,3,1,108.0,769.0,661.0,438.5
2022,2,0,108,118,2,6,1,523.0,1530.0,1007.0,1026.5
2022,2,0,108,118,2,6,0,2374.0,2763.0,389.0,2568.5
2022,2,0,108,118,2,8,1,1115.0,6738.0,5623.0,3926.5
2022,2,0,108,118,2,8,0,828.0,903.0,75.0,865.5
2022,2,0,108,118,5,4,1,3798.0,6438.0,2640.0,5118.0
2022,2,0,108,118,5,4,0,6103.0,8926.0,2823.0,7514.5
2022,2,0,108,118,5,5,1,198.0,204.0,6.0,201.0
2022,2,0,108,118,5,0,1,840.0,966.0,126.0,903.0
2022,2,0,108,118,5,0,0,1740.0,1748.0,8.0,1744.0
2022,2,0,108,118,5,2,1,1562.0,2178.0,616.0,1870.0
2022,2,0,108,118,5,2,0,3510.0,4642.0,1132.0,4076.0
2022,2,0,108,118,5,3,1,77.0,81.0,4.0,79.0
2022,2,0,108,118,5,6,1,717.0,1094.0,377.0,905.5
2022,2,0,108,118,5,6,0,872.0,1657.0,785.0,1264.5
2022,2,0,108,118,5,7,1,33.0,33.0,0.0,33.0
2022,2,0,108,118,5,8,1,231.0,368.0,137.0,299.5
2022,2,0,108,118,5,8,0,909.0,1200.0,291.0,1054.5
2022,2,0,108,155,2,4,1,16152.0,22445.0,6293.0,19298.5
2022,2,0,108,155,2,4,0,22866.0,28831.0,5965.0,25848.5
2022,2,0,108,155,2,0,1,3295.0,3668.0,373.0,3481.5
2022,2,0,108,155,2,0,0,4113.0,4113.0,0.0,4113.0
2022,2,0,108,155,2,2,1,6160.0,7896.0,1736.0,7028.0
2022,2,0,108,155,2,2,0,11566.0,12831.0,1265.0,12198.5
2022,2,0,108,155,2,6,1,3440.0,4452.0,1012.0,3946.0
2022,2,0,108,155,2,6,0,4697.0,6257.0,1560.0,5477.0
2022,2,0,108,155,2,8,1,4300.0,25951.0,21651.0,15125.5
2022,2,0,108,155,5,4,1,14367.0,18230.0,3863.0,16298.5
2022,2,0,108,155,5,4,0,23570.0,25542.0,1972.0,24556.0
2022,2,0,108,155,5,5,1,875.0,1148.0,273.0,1011.5
2022,2,0,108,155,5,0,1,2597.0,2721.0,124.0,2659.0
2022,2,0,108,155,5,0,0,3885.0,3927.0,42.0,3906.0
2022,2,0,108,155,5,2,1,5604.0,6234.0,630.0,5919.0
2022,2,0,108,155,5,2,0,7796.0,11313.0,3517.0,9554.5
2022,2,0,108,155,5,3,1,507.0,507.0,0.0,507.0
2022,2,0,108,155,5,6,1,2458.0,3072.0,614.0,2765.0
2022,2,0,108,155,5,6,0,3707.0,4708.0,1001.0,4207.5
2022,2,0,108,155,5,8,1,370.0,1070.0,700.0,720.0
2022,2,0,108,155,5,8,0,1561.0,1561.0,0.0,1561.0
2022,2,0,108,171,2,4,1,11260.0,16100.0,4840.0,13680.0
2022,2,0,108,171,2,4,0,16026.0,20055.0,4029.0,18040.5
2022,2,0,108,171,2,5,1,2308.0,2308.0,0.0,2308.0
2022,2,0,108,171,2,0,1,2382.0,2555.0,173.0,2468.5
2022,2,0,108,171,2,0,0,3695.0,3695.0,0.0,3695.0
2022,2,0,108,171,2,2,1,4686.0,6122.0,1436.0,5404.0
2022,2,0,108,171,2,2,0,9039.0,11460.0,2421.0,10249.5
2022,2,0,108,171,2,6,1,1844.0,3233.0,1389.0,2538.5
2022,2,0,108,171,2,6,0,3368.0,3598.0,230.0,3483.0
2022,2,0,108,171,2,8,1,18569.0,25522.0,6953.0,22045.5
2022,2,0,108,171,5,4,1,8396.0,11767.0,3371.0,10081.5
2022,2,0,108,171,5,4,0,13954.0,19504.0,5550.0,16729.0
2022,2,0,108,171,5,5,1,444.0,444.0,0.0,444.0
2022,2,0,108,171,5,0,1,1585.0,1772.0,187.0,1678.5
2022,2,0,108,171,5,0,0,3147.0,3220.0,73.0,3183.5
2022,2,0,108,171,5,2,1,3252.0,4165.0,913.0,3708.5
2022,2,0,108,171,5,2,0,5943.0,7245.0,1302.0,6594.0
2022,2,0,108,171,5,3,1,223.0,223.0,0.0,223.0
2022,2,0,108,171,5,6,1,1714.0,2345.0,631.0,2029.5
2022,2,0,108,171,5,6,0,3166.0,3755.0,589.0,3460.5
2022,2,0,108,171,5,8,1,433.0,709.0,276.0,571.0
2022,2,0,108,171,5,8,0,1434.0,1434.0,0.0,1434.0
2022,2,0,108,217,2,4,1,5939.0,11237.0,5298.0,8588.0
2022,2,0,108,217,2,4,0,11873.0,15252.0,3379.0,13562.5
2022,2,0,108,217,2,5,1,508.0,508.0,0.0,508.0
2022,2,0,108,217,2,5,0,1212.0,1212.0,0.0,1212.0
2022,2,0,108,217,2,0,1,1789.0,2304.0,515.0,2046.5
2022,2,0,108,217,2,0,0,2874.0,2874.0,0.0,2874.0
2022,2,0,108,217,2,2,1,3904.0,4892.0,988.0,4398.0
2022,2,0,108,217,2,2,0,8134.0,8657.0,523.0,8395.5
2022,2,0,108,217,2,6,1,1612.0,2146.0,534.0,1879.0
2022,2,0,108,217,2,6,0,2936.0,3052.0,116.0,2994.0
2022,2,0,108,217,2,8,1,6907.0,18198.0,11291.0,12552.5
2022,2,0,108,217,5,4,1,6443.0,7863.0,1420.0,7153.0
2022,2,0,108,217,5,4,0,9521.0,10824.0,1303.0,10172.5
2022,2,0,108,217,5,5,1,200.0,200.0,0.0,200.0
2022,2,0,108,217,5,0,1,1011.0,1136.0,125.0,1073.5
2022,2,0,108,217,5,0,0,2011.0,2064.0,53.0,2037.5
2022,2,0,108,217,5,2,1,2234.0,2519.0,285.0,2376.5
2022,2,0,108,217,5,2,0,4722.0,5167.0,445.0,4944.5
2022,2,0,108,217,5,3,1,96.0,96.0,0.0,96.0
2022,2,0,108,217,5,6,1,1085.0,1407.0,322.0,1246.0
2022,2,0,108,217,5,6,0,1687.0,2630.0,943.0,2158.5
2022,2,0,108,217,5,8,1,285.0,570.0,285.0,427.5
2022,2,0,108,217,5,8,0,716.0,716.0,0.0,716.0
2022,2,0,108,252,2,4,1,15643.0,33012.0,17369.0,24327.5
2022,2,0,108,252,2,4,0,28792.0,41833.0,13041.0,35312.5
2022,2,0,108,252,2,5,1,214.0,214.0,0.0,214.0
2022,2,0,108,252,2,0,1,4747.0,5663.0,916.0,5205.0
2022,2,0,108,252,2,0,0,7161.0,7161.0,0.0,7161.0
2022,2,0,108,252,2,2,1,8731.0,12468.0,3737.0,10599.5
2022,2,0,108,252,2,2,0,15272.0,17712.0,2440.0,16492.0
2022,2,0,108,252,2,6,1,5018.0,7418.0,2400.0,6218.0
2022,2,0,108,252,2,6,0,7227.0,10565.0,3338.0,8896.0
2022,2,0,108,252,2,8,1,9294.0,9294.0,0.0,9294.0
2022,2,0,108,252,5,4,1,11603.0,25024.0,13421.0,18313.5
2022,2,0,108,252,5,4,0,31858.0,37556.0,5698.0,34707.0
2022,2,0,108,252,5,5,1,1182.0,1182.0,0.0,1182.0
2022,2,0,108,252,5,0,1,3654.0,3835.0,181.0,3744.5
2022,2,0,108,252,5,0,0,5680.0,5778.0,98.0,5729.0
2022,2,0,108,252,5,2,1,7348.0,8816.0,1468.0,8082.0
2022,2,0,108,252,5,2,0,13552.0,14587.0,1035.0,14069.5
2022,2,0,108,252,5,3,1,775.0,775.0,0.0,775.0
2022,2,0,108,252,5,6,1,3968.0,4461.0,493.0,4214.5
2022,2,0,108,252,5,6,0,7421.0,7733.0,312.0,7577.0
2022,2,0,108,252,5,8,1,1431.0,1632.0,201.0,1531.5
2022,2,0,108,252,5,8,0,2318.0,2318.0,0.0,2318.0
2022,2,0,108,252,5,9,1,45.0,45.0,0.0,45.0
2022,2,0,108,291,2,4,1,31332.0,46217.0,14885.0,38774.5
2022,2,0,108,291,2,4,0,48707.0,53070.0,4363.0,50888.5
2022,2,0,108,291,2,0,1,7428.0,7575.0,147.0,7501.5
2022,2,0,108,291,2,0,0,8378.0,8378.0,0.0,8378.0
2022,2,0,108,291,2,2,1,13190.0,15504.0,2314.0,14347.0
2022,2,0,108,291,2,2,0,22580.0,22671.0,91.0,22625.5
2022,2,0,108,291,2,6,1,7564.0,8700.0,1136.0,8132.0
2022,2,0,108,291,2,6,0,4306.0,4306.0,0.0,4306.0
2022,2,0,108,291,5,4,1,29230.0,37488.0,8258.0,33359.0
2022,2,0,108,291,5,4,0,40028.0,43597.0,3569.0,41812.5
2022,2,0,108,291,5,0,1,5668.0,5767.0,99.0,5717.5
2022,2,0,108,291,5,0,0,7301.0,7301.0,0.0,7301.0
2022,2,0,108,291,5,2,1,11059.0,12579.0,1520.0,11819.0
2022,2,0,108,291,5,2,0,17109.0,17967.0,858.0,17538.0
2022,2,0,108,291,5,6,1,3388.0,6588.0,3200.0,4988.0
2022,2,0,108,291,5,6,0,8455.0,8455.0,0.0,8455.0
2022,2,0,108,291,5,8,1,2715.0,3110.0,395.0,2912.5
2022,2,0,108,291,5,8,0,3956.0,3956.0,0.0,3956.0
2022,2,0,109,105,2,4,1,99244.0,197854.0,98610.0,148549.0
2022,2,0,109,105,2,4,0,77255.0,77255.0,0.0,77255.0
2022,2,0,109,105,2,2,1,64172.0,75390.0,11218.0,69781.0
2022,2,0,109,105,2,2,0,83431.0,83431.0,0.0,83431.0
2022,2,0,109,105,2,8,1,3291.0,7128.0,3837.0,5209.5
2022,2,0,109,105,2,8,0,8419.0,11318.0,2899.0,9868.5
2022,2,0,109,105,5,4,1,45489.0,48717.0,3228.0,47103.0
2022,2,0,109,105,5,4,0,57866.0,58792.0,926.0,58329.0
2022,2,0,109,105,5,0,1,7363.0,7617.0,254.0,7490.0
2022,2,0,109,105,5,2,1,14775.0,14931.0,156.0,14853.0
2022,2,0,109,105,5,2,0,21538.0,21538.0,0.0,21538.0
2022,2,0,109,105,5,6,1,7423.0,7432.0,9.0,7427.5
2022,2,0,109,105,5,8,1,2453.0,2453.0,0.0,2453.0
2022,2,0,109,130,2,4,1,55269.0,182380.0,127111.0,118824.5
2022,2,0,109,130,2,4,0,102535.0,177240.0,74705.0,139887.5
2022,2,0,109,130,2,2,1,62631.0,76152.0,13521.0,69391.5
2022,2,0,109,130,2,2,0,76484.0,76484.0,0.0,76484.0
2022,2,0,109,130,2,6,1,10865.0,10865.0,0.0,10865.0
2022,2,0,109,130,2,8,1,4756.0,6054.0,1298.0,5405.0
2022,2,0,109,130,2,8,0,3865.0,4764.0,899.0,4314.5
2022,2,0,109,130,5,4,1,18700.0,23366.0,4666.0,21033.0
2022,2,0,109,130,5,4,0,29393.0,34285.0,4892.0,31839.0
2022,2,0,109,130,5,5,1,692.0,692.0,0.0,692.0
2022,2,0,109,130,5,0,1,3345.0,3446.0,101.0,3395.5
2022,2,0,109,130,5,0,0,5247.0,5247.0,0.0,5247.0
2022,2,0,109,130,5,2,1,5904.0,7410.0,1506.0,6657.0
2022,2,0,109,130,5,2,0,10515.0,13786.0,3271.0,12150.5
2022,2,0,109,130,5,6,1,2140.0,3382.0,1242.0,2761.0
2022,2,0,109,130,5,6,0,4883.0,4883.0,0.0,4883.0
2022,2,0,109,130,5,8,1,977.0,1087.0,110.0,1032.0
2022,2,0,109,155,2,4,1,159448.0,258593.0,99145.0,209020.5
2022,2,0,109,155,2,4,0,274484.0,274484.0,0.0,274484.0
2022,2,0,109,155,2,2,1,103770.0,113215.0,9445.0,108492.5
2022,2,0,109,155,2,2,0,227624.0,227624.0,0.0,227624.0
2022,2,0,109,155,2,6,1,17352.0,17352.0,0.0,17352.0
2022,2,0,109,155,2,8,1,7485.0,10965.0,3480.0,9225.0
2022,2,0,109,155,2,8,0,6737.0,16315.0,9578.0,11526.0
2022,2,0,109,155,5,4,1,37558.0,42662.0,5104.0,40110.0
2022,2,0,109,155,5,4,0,46086.0,46650.0,564.0,46368.0
2022,2,0,109,155,5,0,1,6231.0,6297.0,66.0,6264.0
2022,2,0,109,155,5,2,1,12058.0,12100.0,42.0,12079.0
2022,2,0,109,155,5,2,0,17714.0,17714.0,0.0,17714.0
2022,2,0,109,155,5,3,1,783.0,783.0,0.0,783.0
2022,2,0,109,155,5,6,1,5653.0,6097.0,444.0,5875.0
2022,2,0,109,155,5,6,0,8217.0,8217.0,0.0,8217.0
2022,2,0,109,155,5,8,1,2429.0,2429.0,0.0,2429.0
2022,2,0,109,171,2,4,1,170246.0,299170.0,128924.0,234708.0
2022,2,0,109,171,2,4,0,232184.0,279517.0,47333.0,255850.5
2022,2,0,109,171,2,2,1,121164.0,134666.0,13502.0,127915.0
2022,2,0,109,171,2,8,1,6570.0,11315.0,4745.0,8942.5
2022,2,0,109,171,2,8,0,13828.0,16476.0,2648.0,15152.0
2022,2,0,109,171,5,4,1,22543.0,31817.0,9274.0,27180.0
2022,2,0,109,171,5,4,0,39610.0,43962.0,4352.0,41786.0
2022,2,0,109,171,5,0,1,4715.0,4735.0,20.0,4725.0
2022,2,0,109,171,5,2,1,8475.0,8711.0,236.0,8593.0
2022,2,0,109,171,5,2,0,14067.0,14067.0,0.0,14067.0
2022,2,0,109,171,5,3,1,366.0,366.0,0.0,366.0
2022,2,0,109,171,5,6,1,3933.0,4494.0,561.0,4213.5
2022,2,0,109,171,5,6,0,7586.0,7586.0,0.0,7586.0
2022,2,0,109,171,5,8,1,1539.0,2044.0,505.0,1791.5
2022,2,0,109,252,2,4,1,144180.0,270606.0,126426.0,207393.0
2022,2,0,109,252,2,4,0,319457.0,320467.0,1010.0,319962.0
2022,2,0,109,252,2,2,1,136407.0,138829.0,2422.0,137618.0
2022,2,0,109,252,2,8,1,6064.0,8966.0,2902.0,7515.0
2022,2,0,109,252,2,8,0,16482.0,16482.0,0.0,16482.0
2022,2,0,109,252,5,4,1,39672.0,44665.0,4993.0,42168.5
2022,2,0,109,252,5,4,0,45325.0,51674.0,6349.0,48499.5
2022,2,0,109,252,5,0,1,7130.0,7191.0,61.0,7160.5
2022,2,0,109,252,5,2,1,13038.0,14116.0,1078.0,13577.0
2022,2,0,109,252,5,2,0,21421.0,21421.0,0.0,21421.0
2022,2,0,109,252,5,6,1,6595.0,6674.0,79.0,6634.5
2022,2,0,109,252,5,6,0,9739.0,9739.0,0.0,9739.0
2022,2,0,109,252,5,8,1,2430.0,2430.0,0.0,2430.0
2022,2,0,110,105,2,4,1,241484.0,467581.0,226097.0,354532.5
2022,2,0,110,105,2,4,0,326350.0,326350.0,0.0,326350.0
2022,2,0,110,105,2,8,1,14838.0,14838.0,0.0,14838.0
2022,2,0,110,105,2,8,0,15094.0,15094.0,0.0,15094.0
2022,2,0,110,105,5,4,1,43847.0,50614.0,6767.0,47230.5
2022,2,0,110,105,5,4,0,60132.0,60132.0,0.0,60132.0
