year,round,type,institute,branch,quota,seat_type,gender,open_rank,close_rank,rank_gap,rank_mid,open_rank_t-1,close_rank_t-1,open_rank_t-2,close_rank_t-2,open_rank_mean_last_2,close_rank_mean_last_2,open_rank_std_last_2,close_rank_std_last_2
2023,6,0,114,222,5,8,0,1790.0,1790.0,0.0,1790.0,1406.0,1406.0,983.0,983.0,1598.0,1598.0,271.5290039756342,271.5290039756342
2023,6,0,114,222,2,6,1,2028.0,5219.0,3191.0,3623.5,3912.0,5448.0,4796.0,7247.0,2970.0,5333.5,1332.1891757554556,161.92745289171938
2023,6,0,114,222,2,6,0,4232.0,4793.0,561.0,4512.5,4527.0,5280.0,5252.0,5406.0,4379.5,5036.5,208.59650045003153,344.36100243784864
2023,6,0,114,222,2,8,1,6392.0,7225.0,833.0,6808.5,6475.0,9450.0,6104.0,9676.0,6433.5,8337.5,58.68986283848344,1573.3125881400683
2023,6,0,114,222,2,8,0,7186.0,7186.0,0.0,7186.0,8516.0,8516.0,5563.0,5563.0,7851.0,7851.0,940.4520189781082,940.4520189781082
2023,6,0,114,164,2,8,0,2674.0,2674.0,0.0,2674.0,2619.0,2619.0,3867.0,3867.0,2646.5,2646.5,38.890872965260115,38.890872965260115
2023,6,0,114,164,5,4,1,4668.0,6726.0,2058.0,5697.0,4157.0,6636.0,2608.0,6417.0,4412.5,6681.0,361.3315651863258,63.63961030678928
2023,6,0,114,164,5,4,0,8311.0,11410.0,3099.0,9860.5,7091.0,8324.0,8128.0,9624.0,7701.0,9867.0,862.670273047588,2182.131526741686
2023,6,0,114,164,5,5,1,284.0,284.0,0.0,284.0,183.0,183.0,74.0,74.0,233.5,233.5,71.4177848998413,71.4177848998413
2023,6,0,114,222,5,0,0,2938.0,2938.0,0.0,2938.0,3561.0,3561.0,3472.0,3472.0,3249.5,3249.5,440.5275246792191,440.5275246792191
2023,6,0,114,222,5,2,1,3365.0,5193.0,1828.0,4279.0,3889.0,5351.0,3753.0,5041.0,3627.0,5272.0,370.5239533417509,111.72287142747452
2023,6,0,114,222,5,2,0,8629.0,10450.0,1821.0,9539.5,6873.0,8759.0,10611.0,11241.0,7751.0,9604.5,1241.6795077635775,1195.7175669864519
2023,6,0,114,222,5,3,1,255.0,255.0,0.0,255.0,313.0,313.0,304.0,304.0,284.0,284.0,41.012193308819754,41.012193308819754
2023,6,0,114,164,5,3,0,207.0,207.0,0.0,207.0,390.0,390.0,107.0,107.0,298.5,298.5,129.4005409571382,129.4005409571382
2023,6,0,114,164,5,6,1,1068.0,1282.0,214.0,1175.0,340.0,1060.0,901.0,1254.0,704.0,1171.0,514.7737367038065,156.97770542341354
2023,6,0,114,164,5,6,0,1852.0,1958.0,106.0,1905.0,1722.0,1989.0,2002.0,2177.0,1787.0,1973.5,91.92388155425118,21.920310216782973
2023,6,0,114,164,5,7,1,189.0,189.0,0.0,189.0,8.0,8.0,53.0,53.0,98.5,98.5,127.9863273947651,127.9863273947651
2023,6,0,114,164,2,6,1,2323.0,3854.0,1531.0,3088.5,2293.0,3202.0,775.0,3907.0,2308.0,3528.0,21.213203435596427,461.033621333629
2023,6,0,114,164,2,6,0,3886.0,4001.0,115.0,3943.5,2828.0,3255.0,2643.0,3527.0,3357.0,3628.0,748.1189744953673,527.5016587651645
2023,6,0,114,164,2,8,1,2952.0,4969.0,2017.0,3960.5,3005.0,3301.0,5259.0,6194.0,2978.5,4135.0,37.476659402887016,1179.4541110191612
2023,6,0,114,252,5,2,0,6121.0,7960.0,1839.0,7040.5,6785.0,8730.0,5761.0,8149.0,6453.0,8345.0,469.51890270786754,544.4722215136416
2023,6,0,114,252,5,3,1,142.0,142.0,0.0,142.0,290.0,290.0,152.0,152.0,216.0,216.0,104.65180361560904,104.65180361560904
2023,6,0,114,252,5,6,1,977.0,1970.0,993.0,1473.5,626.0,1799.0,1260.0,1974.0,801.5,1884.5,248.19448019647817,120.91525958289962
2023,6,0,114,252,5,6,0,1862.0,3852.0,1990.0,2857.0,3517.0,3994.0,3165.0,4025.0,2689.5,3923.0,1170.2617228637362,100.40916292848975
2023,6,0,114,252,2,6,1,2941.0,4780.0,1839.0,3860.5,2579.0,3698.0,666.0,3744.0,2760.0,4239.0,255.9726547895302,765.0895372438445
2023,6,0,114,252,2,6,0,4184.0,4190.0,6.0,4187.0,3785.0,5577.0,4137.0,4877.0,3984.5,4883.5,282.13560569343247,980.7571055057414
2023,6,0,114,252,2,7,1,162.0,162.0,0.0,162.0,93.0,93.0,76.0,76.0,127.5,127.5,48.79036790187178,48.79036790187178
2023,6,0,114,252,2,8,1,4452.0,5663.0,1211.0,5057.5,3670.0,5389.0,3795.0,5900.0,4061.0,5526.0,552.9575028878802,193.74725804511402
2023,6,0,114,267,2,0,1,17492.0,23176.0,5684.0,20334.0,19324.0,51938.0,23993.0,44448.0,18408.0,37557.0,1295.419623133755,20337.80524048748
2023,6,0,114,267,2,0,0,22604.0,22604.0,0.0,22604.0,40740.0,40740.0,38635.0,38635.0,31672.0,31672.0,12824.088583599227,12824.088583599227
2023,6,0,114,267,2,2,1,8675.0,9275.0,600.0,8975.0,8881.0,9657.0,8598.0,10332.0,8778.0,9466.0,145.6639969244288,270.1147904132612
2023,6,0,114,267,2,2,0,13251.0,13422.0,171.0,13336.5,14231.0,14863.0,11979.0,13224.0,13741.0,14142.5,692.9646455628166,1018.940871689815
2023,6,0,114,252,5,0,1,1662.0,2063.0,401.0,1862.5,1493.0,1855.0,1277.0,1482.0,1577.5,1959.0,119.50104602052653,147.07821048680188
2023,6,0,114,252,5,0,0,3411.0,3411.0,0.0,3411.0,3940.0,3940.0,3387.0,3387.0,3675.5,3675.5,374.05948724768365,374.05948724768365
2023,6,0,114,252,5,1,1,246.0,246.0,0.0,246.0,88.0,88.0,65.0,65.0,167.0,167.0,111.72287142747452,111.72287142747452
2023,6,0,114,252,5,2,1,3011.0,4587.0,1576.0,3799.0,2404.0,4098.0,2161.0,3418.0,2707.5,4342.5,429.21381618023435,345.77521600022175
2023,6,0,114,171,5,3,1,71.0,71.0,0.0,71.0,35.0,35.0,61.0,61.0,53.0,53.0,25.45584412271571,25.45584412271571
2023,6,0,114,171,5,6,1,293.0,732.0,439.0,512.5,126.0,406.0,178.0,582.0,209.5,569.0,118.08683245815344,230.5168106668145
2023,6,0,114,171,5,6,0,988.0,1587.0,599.0,1287.5,1001.0,1174.0,786.0,1157.0,994.5,1380.5,9.192388155425117,292.03510063004416
2023,6,0,114,171,5,7,1,54.0,54.0,0.0,54.0,7.0,7.0,32.0,32.0,30.5,30.5,33.23401871576773,33.23401871576773
2023,6,0,114,252,5,8,1,344.0,437.0,93.0,390.5,207.0,458.0,319.0,500.0,275.5,447.5,96.87362902255701,14.849242404917497
2023,6,0,114,252,5,8,0,1676.0,1676.0,0.0,1676.0,733.0,733.0,801.0,801.0,1204.5,1204.5,666.8016946589144,666.8016946589144
2023,6,0,114,267,2,4,1,19080.0,32122.0,13042.0,25601.0,22713.0,33757.0,19757.0,34978.0,20896.5,32939.5,2568.918936050727,1156.119587240005
2023,6,0,114,267,2,4,0,38375.0,42239.0,3864.0,40307.0,41525.0,48954.0,32189.0,39909.0,39950.0,45596.5,2227.3863607376247,4748.222035667666
2023,6,0,114,222,2,5,1,391.0,391.0,0.0,391.0,794.0,794.0,1736.0,1736.0,592.5,592.5,284.9640328181787,284.9640328181787
2023,6,0,114,222,2,0,1,7721.0,11932.0,4211.0,9826.5,11508.0,15152.0,9343.0,22753.0,9614.5,13542.0,2677.8133803534556,2276.883835420683
2023,6,0,114,222,2,2,1,3737.0,4656.0,919.0,4196.5,4285.0,5341.0,4280.0,6301.0,4011.0,4998.5,387.49451609022805,484.36814511278504
2023,6,0,114,222,2,2,0,7336.0,7930.0,594.0,7633.0,6572.0,7072.0,7120.0,8267.0,6954.0,7501.0,540.2295808265224,606.6976182580578
2023,6,0,114,171,5,0,1,596.0,758.0,162.0,677.0,519.0,614.0,316.0,468.0,557.5,686.0,54.44722215136416,101.82337649086284
2023,6,0,114,171,5,0,0,1180.0,1180.0,0.0,1180.0,930.0,930.0,913.0,913.0,1055.0,1055.0,176.7766952966369,176.7766952966369
2023,6,0,114,171,5,2,1,953.0,1633.0,680.0,1293.0,707.0,1409.0,694.0,1342.0,830.0,1521.0,173.9482681718907,158.39191898578665
2023,6,0,114,171,5,2,0,2284.0,3124.0,840.0,2704.0,2192.0,2490.0,1570.0,2366.0,2238.0,2807.0,65.05382386916237,448.3056992722711
2023,6,0,114,290,2,2,0,12133.0,12275.0,142.0,12204.0,14066.0,14582.0,13699.0,13955.0,13099.5,13428.5,1366.8374080335964,1631.2953441973652
2023,6,0,114,290,2,3,1,486.0,486.0,0.0,486.0,316.0,316.0,291.0,291.0,401.0,401.0,120.20815280171308,120.20815280171308
2023,6,0,114,290,2,3,0,483.0,483.0,0.0,483.0,558.0,558.0,575.0,575.0,520.5,520.5,53.033008588991066,53.033008588991066
2023,6,0,114,290,2,6,1,5358.0,6293.0,935.0,5825.5,5932.0,6834.0,3936.0,8137.0,5645.0,6563.5,405.87929240107826,382.54476862192223
2023,6,0,114,267,5,0,1,3850.0,3907.0,57.0,3878.5,3382.0,3603.0,2957.0,3608.0,3616.0,3755.0,330.92597359530424,214.96046148071045
2023,6,0,114,267,5,0,0,6160.0,6160.0,0.0,6160.0,7110.0,7110.0,5614.0,5614.0,6635.0,6635.0,671.7514421272201,671.7514421272201
2023,6,0,114,267,5,2,1,6510.0,9119.0,2609.0,7814.5,6596.0,7805.0,6005.0,7453.0,6553.0,8462.0,60.81118318204309,929.1383104791234
2023,6,0,114,267,5,2,0,13288.0,13288.0,0.0,13288.0,14143.0,14143.0,12689.0,12689.0,13715.5,13715.5,604.5762979144981,604.5762979144981
2023,6,0,114,290,5,4,1,16671.0,25958.0,9287.0,21314.5,14374.0,25823.0,14379.0,22732.0,15522.5,25890.5,1624.2242763854997,95.45941546018392
2023,6,0,114,290,5,4,0,21081.0,29531.0,8450.0,25306.0,23864.0,34211.0,22596.0,31919.0,22472.5,31871.0,1967.8781720421619,3309.2597359530423
2023,6,0,114,290,5,5,1,548.0,548.0,0.0,548.0,1144.0,1144.0,1218.0,1218.0,846.0,846.0,421.4356415871823,421.4356415871823
2023,6,0,114,290,5,0,1,3933.0,4692.0,759.0,4312.5,3667.0,4575.0,3398.0,3873.0,3800.0,4633.5,188.09040379562165,82.73149339882606
2023,6,0,114,290,2,4,0,33458.0,40458.0,7000.0,36958.0,29962.0,37619.0,34243.0,45558.0,31710.0,39038.5,2472.04530702817,2007.4761517886084
2023,6,0,114,290,2,0,1,17648.0,24177.0,6529.0,20912.5,10274.0,34504.0,33647.0,65552.0,13961.0,29340.5,5214.2054044696015,7302.291729313476
2023,6,0,114,290,2,0,0,18238.0,18238.0,0.0,18238.0,39816.0,39816.0,28362.0,28362.0,29027.0,29027.0,15257.950124443323,15257.950124443323
2023,6,0,114,290,2,2,1,7031.0,8445.0,1414.0,7738.0,7022.0,8459.0,6361.0,8618.0,7026.5,8452.0,6.363961030678928,9.899494936611665
2023,6,0,114,252,2,2,1,3904.0,4435.0,531.0,4169.5,4045.0,5740.0,2957.0,4712.0,3974.5,5087.5,99.7020561473032,922.7743494484445
2023,6,0,114,252,2,2,0,8438.0,8729.0,291.0,8583.5,8864.0,9073.0,6294.0,7977.0,8651.0,8901.0,301.22748878546923,243.24473272817235
2023,6,0,114,252,2,3,1,350.0,350.0,0.0,350.0,309.0,309.0,212.0,212.0,329.5,329.5,28.991378028648448,28.991378028648448
2023,6,0,114,290,2,6,0,6588.0,7183.0,595.0,6885.5,5694.0,7728.0,7071.0,9288.0,6141.0,7455.5,632.1534623807735,385.3731957466684
2023,6,0,114,290,2,8,1,5082.0,8912.0,3830.0,6997.0,5579.0,10064.0,9553.0,12856.0,5330.5,9488.0,351.4320702497141,814.5870119269027
2023,6,0,114,290,2,8,0,6958.0,6958.0,0.0,6958.0,8776.0,8776.0,19864.0,19864.0,7867.0,7867.0,1285.5201281971433,1285.5201281971433
2023,6,0,114,252,2,8,0,3996.0,3996.0,0.0,3996.0,7673.0,7673.0,16362.0,16362.0,5834.5,5834.5,2600.0316344229354,2600.0316344229354
2023,6,0,114,252,5,4,1,4026.0,10751.0,6725.0,7388.5,4842.0,10181.0,5469.0,9035.0,4434.0,10466.0,576.9991334482228,403.0508652763321
2023,6,0,114,252,5,4,0,16420.0,20150.0,3730.0,18285.0,14686.0,21310.0,15404.0,18555.0,15553.0,20730.0,1226.1231585774733,820.2438661763952
2023,6,0,114,252,5,5,1,312.0,312.0,0.0,312.0,334.0,334.0,303.0,303.0,323.0,323.0,15.556349186104045,15.556349186104045
2023,6,0,114,252,2,4,1,7166.0,16238.0,9072.0,11702.0,10395.0,16341.0,3741.0,14037.0,8780.5,16289.5,2283.247796451362,72.8319984622144
2023,6,0,114,252,2,4,0,20690.0,31543.0,10853.0,26116.5,20443.0,27023.0,19030.0,25852.0,20566.5,29283.0,174.65537495307723,3196.1226509631947
2023,6,0,114,252,2,0,1,7152.0,16369.0,9217.0,11760.5,8516.0,17569.0,8766.0,26381.0,7834.0,16969.0,964.4936495384508,848.5281374238571
2023,6,0,114,252,2,0,0,17694.0,17694.0,0.0,17694.0,22363.0,22363.0,16503.0,16503.0,20028.5,20028.5,3301.4815613599903,3301.4815613599903
2023,6,0,115,105,5,2,1,16011.0,16503.0,492.0,16257.0,14561.0,14996.0,12530.0,13742.0,15286.0,15749.5,1025.304832720494,1065.6099192481272
2023,6,0,115,105,5,6,1,6038.0,6104.0,66.0,6071.0,6023.0,6056.0,5176.0,6968.0,6030.5,6080.0,10.606601717798213,33.94112549695428
2023,6,0,114,290,5,8,0,2652.0,2652.0,0.0,2652.0,2278.0,2278.0,1587.0,1587.0,2465.0,2465.0,264.45793616376875,264.45793616376875
2023,6,0,115,105,2,4,1,56080.0,64639.0,8559.0,60359.5,56512.0,64225.0,44593.0,70442.0,56296.0,64432.0,305.47012947258855,292.74220741123065
2023,6,0,115,105,2,4,0,63607.0,69235.0,5628.0,66421.0,71837.0,71837.0,66488.0,69073.0,67722.0,70536.0,5819.4888091652865,1839.8918446473967
2023,6,0,115,105,2,0,1,10673.0,10673.0,0.0,10673.0,11895.0,11895.0,10939.0,10939.0,11284.0,11284.0,864.0844866099611,864.0844866099611
2023,6,0,115,130,2,0,1,5979.0,5979.0,0.0,5979.0,4967.0,4967.0,5110.0,5110.0,5473.0,5473.0,715.5920625607861,715.5920625607861
2023,6,0,115,130,2,2,1,7284.0,13125.0,5841.0,10204.5,8618.0,9429.0,11686.0,14828.0,7951.0,11277.0,943.2804461028544,2613.46666326548
2023,6,0,115,130,2,6,1,3007.0,3729.0,722.0,3368.0,2060.0,4121.0,3703.0,5525.0,2533.5,3925.0,669.6301217836605,277.18585822512665
2023,6,0,115,105,2,8,1,4438.0,4438.0,0.0,4438.0,5469.0,5469.0,2436.0,6042.0,4953.5,4953.5,729.0270914033305,729.0270914033305
2023,6,0,115,105,5,4,1,47240.0,48801.0,1561.0,48020.5,43133.0,48474.0,40586.0,45890.0,45186.5,48637.5,2904.087550333151,231.22391744800103
2023,6,0,115,105,5,4,0,57958.0,57958.0,0.0,57958.0,57751.0,57751.0,54831.0,54831.0,57854.5,57854.5,146.37110370561533,146.37110370561533
2023,6,0,115,105,5,0,1,8018.0,8018.0,0.0,8018.0,7114.0,7130.0,6987.0,6987.0,7566.0,7574.0,639.224530192639,627.9108216936542
2023,6,0,114,267,2,8,0,10053.0,10053.0,0.0,10053.0,10309.0,10309.0,12314.0,12314.0,10181.0,10181.0,181.01933598375618,181.01933598375618
2023,6,0,114,267,5,4,1,14909.0,24678.0,9769.0,19793.5,16011.0,22850.0,13562.0,20612.0,15460.0,23764.0,779.2316728675754,1292.5911960090089
2023,6,0,114,267,5,4,0,22701.0,29347.0,6646.0,26024.0,26484.0,34969.0,28003.0,35091.0,24592.5,32158.0,2674.9849532287094,3975.35432383077
2023,6,0,114,267,5,5,1,755.0,755.0,0.0,755.0,1154.0,1154.0,893.0,893.0,954.5,954.5,282.13560569343247,282.13560569343247
2023,6,0,115,105,5,8,1,2704.0,2704.0,0.0,2704.0,1765.0,1765.0,2027.0,2027.0,2234.5,2234.5,663.9732675341681,663.9732675341681
2023,6,0,115,130,2,4,1,22051.0,27194.0,5143.0,24622.5,19838.0,27383.0,15214.0,29199.0,20944.5,27288.5,1564.8273067658297,133.64318164425748
2023,6,0,115,130,2,4,0,29738.0,29738.0,0.0,29738.0,43080.0,43654.0,42560.0,42560.0,36409.0,36696.0,9434.218674590917,9840.097966991996
2023,6,0,114,267,5,6,1,2841.0,4327.0,1486.0,3584.0,3251.0,3644.0,2958.0,4327.0,3046.0,3985.5,289.9137802864845,482.95393155041194
2023,6,0,114,267,5,6,0,6871.0,6871.0,0.0,6871.0,5038.0,5038.0,6028.0,6028.0,5954.5,5954.5,1296.1267299149415,1296.1267299149415
2023,6,0,114,267,5,8,1,848.0,1419.0,571.0,1133.5,1058.0,1174.0,831.0,1419.0,953.0,1296.5,148.49242404917499,173.24116139070415
2023,6,0,114,290,2,4,1,16710.0,26853.0,10143.0,21781.5,17993.0,27154.0,16847.0,27144.0,17351.5,27003.5,907.2180002623405,212.83914113715082
2023,6,0,114,267,2,6,1,5604.0,6795.0,1191.0,6199.5,4318.0,7002.0,5865.0,9185.0,4961.0,6898.5,909.3393206059001,146.37110370561533
2023,6,0,114,267,2,6,0,5541.0,5541.0,0.0,5541.0,6643.0,6643.0,9079.0,9079.0,6092.0,6092.0,779.2316728675754,779.2316728675754
2023,6,0,114,267,2,8,1,9056.0,9113.0,57.0,9084.5,8247.0,10272.0,11395.0,12316.0,8651.5,9692.5,572.0493859799169,819.5367593952086
2023,6,0,115,164,5,0,1,5205.0,5259.0,54.0,5232.0,4781.0,4781.0,4737.0,4737.0,4993.0,5020.0,299.8132752230961,337.9970414071697
2023,6,0,115,164,5,2,1,9625.0,10969.0,1344.0,10297.0,9694.0,10341.0,8704.0,9980.0,9659.5,10655.0,48.79036790187178,444.06305858515185
2023,6,0,115,164,5,6,1,5094.0,5220.0,126.0,5157.0,4200.0,4291.0,6151.0,6510.0,4647.0,4755.5,632.1534623807735,656.9021997223026
2023,6,0,115,130,5,6,1,2831.0,3025.0,194.0,2928.0,2205.0,2208.0,3332.0,3399.0,2518.0,2616.5,442.64884502277874,577.7062402294093
2023,6,0,115,130,5,8,1,1235.0,1235.0,0.0,1235.0,769.0,769.0,1470.0,1470.0,1002.0,1002.0,329.51176003293114,329.51176003293114
2023,6,0,115,164,2,4,1,39706.0,51785.0,12079.0,45745.5,38684.0,50189.0,41347.0,48718.0,39195.0,50987.0,722.6631303726516,1128.5424227737299
2023,6,0,115,164,2,4,0,48762.0,48762.0,0.0,48762.0,56516.0,56516.0,55182.0,55182.0,52639.0,52639.0,5482.905981320489,5482.905981320489
2023,6,0,115,171,2,4,0,43718.0,43718.0,0.0,43718.0,44657.0,44657.0,52592.0,55167.0,44187.5,44187.5,663.9732675341681,663.9732675341681
2023,6,0,115,171,2,0,1,7283.0,7657.0,374.0,7470.0,5358.0,5358.0,6624.0,6624.0,6320.5,6507.5,1361.180553784104,1625.6384899478728
2023,6,0,115,171,2,2,1,13788.0,14893.0,1105.0,14340.5,12241.0,16085.0,16724.0,18300.0,13014.5,15489.0,1093.894190495589,842.8712831743646
2023,6,0,115,164,2,6,1,8934.0,9383.0,449.0,9158.5,7302.0,8962.0,9091.0,9738.0,8118.0,9172.5,1153.9982668964456,297.6919548795365
2023,6,0,115,164,2,8,1,5329.0,5329.0,0.0,5329.0,3079.0,7056.0,6655.0,6655.0,4204.0,6192.5,1590.9902576697318,1221.1734111091675
2023,6,0,115,164,5,4,1,29472.0,31544.0,2072.0,30508.0,27118.0,32920.0,26395.0,31353.0,28295.0,32232.0,1664.529362913133,972.9789309126894
2023,6,0,115,164,5,4,0,39464.0,39464.0,0.0,39464.0,39270.0,39270.0,31456.0,38184.0,39367.0,39367.0,137.17871555019022,137.17871555019022
2023,6,0,114,290,5,3,1,883.0,883.0,0.0,883.0,904.0,904.0,661.0,661.0,893.5,893.5,14.849242404917497,14.849242404917497
2023,6,0,114,290,5,6,1,3108.0,4714.0,1606.0,3911.0,3022.0,3986.0,3428.0,4620.0,3065.0,4350.0,60.81118318204309,514.7737367038065
2023,6,0,114,290,5,6,0,5535.0,6136.0,601.0,5835.5,5860.0,6678.0,6502.0,7873.0,5697.5,6407.0,229.80970388562795,383.2518754031088
2023,6,0,114,290,5,8,1,1349.0,1899.0,550.0,1624.0,1219.0,1364.0,941.0,1654.0,1284.0,1631.5,91.92388155425118,378.3021279348029
2023,6,0,115,164,5,6,0,9221.0,9221.0,0.0,9221.0,7010.0,7010.0,6625.0,6625.0,8115.5,8115.5,1563.4130932034566,1563.4130932034566
2023,6,0,115,164,5,8,1,2238.0,2238.0,0.0,2238.0,1984.0,1984.0,2377.0,2377.0,2111.0,2111.0,179.60512242138307,179.60512242138307
2023,6,0,115,171,2,4,1,31473.0,43593.0,12120.0,37533.0,27615.0,34565.0,30225.0,40556.0,29544.0,39079.0,2728.0179618177003,6383.760020552151
2023,6,0,115,105,2,2,1,22639.0,25895.0,3256.0,24267.0,20198.0,25748.0,24889.0,31775.0,21418.5,25821.5,1726.0476528763625,103.94469683442249
2023,6,0,115,105,2,6,1,9198.0,9695.0,497.0,9446.5,8256.0,8381.0,8520.0,8565.0,8727.0,9038.0,666.0945878777278,929.1383104791234
2023,6,0,114,290,5,0,0,7095.0,7095.0,0.0,7095.0,5062.0,5062.0,6065.0,6065.0,6078.5,6078.5,1437.548086152251,1437.548086152251
2023,6,0,114,290,5,2,1,7349.0,9477.0,2128.0,8413.0,6804.0,9345.0,6851.0,9173.0,7076.5,9411.0,385.3731957466684,93.33809511662427
2023,6,0,114,290,5,2,0,12755.0,14402.0,1647.0,13578.5,14179.0,14727.0,9417.0,14765.0,13467.0,14564.5,1006.9200564096436,229.80970388562795
2023,6,0,115,252,5,0,1,7030.0,7030.0,0.0,7030.0,6218.0,6218.0,6295.0,6439.0,6624.0,6624.0,574.1707063234766,574.1707063234766
2023,6,0,115,252,5,2,1,12681.0,14309.0,1628.0,13495.0,12521.0,13464.0,11615.0,11810.0,12601.0,13886.5,113.13708498984761,597.5052301026327
2023,6,0,115,252,5,2,0,18452.0,18732.0,280.0,18592.0,18452.0,18452.0,19159.0,19159.0,18452.0,18592.0,0.0,197.9898987322333
2023,6,0,115,252,5,6,1,7313.0,7641.0,328.0,7477.0,5311.0,5443.0,6242.0,6421.0,6312.0,6542.0,1415.6277759354682,1554.2207050480315
2023,6,0,115,171,5,8,1,1897.0,1897.0,0.0,1897.0,1594.0,1594.0,1945.0,1945.0,1745.5,1745.5,214.2533546995239,214.2533546995239
2023,6,0,115,252,2,4,1,41192.0,59390.0,18198.0,50291.0,45442.0,53750.0,56044.0,63890.0,43317.0,56570.0,3005.203820042827,3988.082245892128
2023,6,0,115,252,2,4,0,52062.0,52062.0,0.0,52062.0,56520.0,56520.0,64988.0,64988.0,54291.0,54291.0,3152.282030529629,3152.282030529629
2023,6,0,116,72,2,5,1,2173.0,2173.0,0.0,2173.0,913.0,913.0,951.0,951.0,1543.0,1543.0,890.9545442950499,890.9545442950499
2023,6,0,116,72,2,0,1,7267.0,7868.0,601.0,7567.5,6109.0,6454.0,7347.0,7634.0,6688.0,7161.0,818.829652614022,999.8489885977782
2023,6,0,116,72,2,2,1,11821.0,14631.0,2810.0,13226.0,11917.0,13086.0,11565.0,15559.0,11869.0,13858.5,67.88225099390856,1092.479976933216
2023,6,0,115,252,2,8,1,4638.0,6131.0,1493.0,5384.5,5401.0,5401.0,5680.0,5680.0,5019.5,5766.0,539.5224740453358,516.1879502661797
2023,6,0,115,252,5,4,1,41479.0,42700.0,1221.0,42089.5,37044.0,40381.0,31410.0,39706.0,39261.5,41540.5,3136.0185745623385,1639.7806255716037
2023,6,0,115,252,5,4,0,51583.0,51583.0,0.0,51583.0,53691.0,53691.0,53480.0,55820.0,52637.0,52637.0,1490.5810947412422,1490.5810947412422
2023,6,0,115,130,5,0,1,2912.0,2990.0,78.0,2951.0,2524.0,2524.0,2298.0,2563.0,2718.0,2757.0,274.35743110038044,329.51176003293114
2023,6,0,115,130,5,2,1,5498.0,6199.0,701.0,5848.5,4063.0,5797.0,4593.0,5724.0,4780.5,5998.0,1014.6982310026957,284.2569260369921
2023,6,0,115,252,5,8,1,2807.0,2807.0,0.0,2807.0,2204.0,2204.0,2804.0,2804.0,2505.5,2505.5,426.38538905548813,426.38538905548813
2023,6,0,116,72,2,4,1,16309.0,40209.0,23900.0,28259.0,31511.0,41522.0,22853.0,43187.0,23910.0,40865.5,10749.437287597895,928.4312036979369
2023,6,0,116,72,2,4,0,23176.0,23622.0,446.0,23399.0,29398.0,40150.0,37971.0,40367.0,26287.0,31886.0,4399.6183925426985,11687.060879451257
2023,6,0,115,164,2,0,1,8676.0,8676.0,0.0,8676.0,7690.0,7690.0,8138.0,9482.0,8183.0,8183.0,697.2072862499358,697.2072862499358
2023,6,0,115,164,2,2,1,16825.0,20616.0,3791.0,18720.5,16332.0,18526.0,19933.0,23112.0,16578.5,19571.0,348.6036431249679,1477.8531726798844
2023,6,0,115,164,2,2,0,35908.0,35979.0,71.0,35943.5,24840.0,24840.0,30199.0,31105.0,30374.0,30409.5,7826.257854172708,7876.462435636953
2023,6,0,115,130,2,8,1,2274.0,2274.0,0.0,2274.0,1590.0,1590.0,2376.0,2376.0,1932.0,1932.0,483.6610383315985,483.6610383315985
2023,6,0,115,130,5,4,1,14432.0,18447.0,4015.0,16439.5,10980.0,17109.0,13862.0,16613.0,12706.0,17778.0,2440.932608655962,946.1088732276006
2023,6,0,115,130,5,4,0,25652.0,26699.0,1047.0,26175.5,19563.0,19563.0,17654.0,17654.0,22607.5,23131.0,4305.573190644888,5045.913990547203
2023,6,0,116,93,2,0,1,4448.0,4972.0,524.0,4710.0,3904.0,4853.0,3285.0,3883.0,4176.0,4912.5,384.66608896548183,84.14570696119915
2023,6,0,116,93,2,0,0,4309.0,4309.0,0.0,4309.0,4539.0,4539.0,4914.0,4914.0,4424.0,4424.0,162.63455967290594,162.63455967290594
2023,6,0,116,72,5,0,1,4962.0,5424.0,462.0,5193.0,4700.0,4951.0,3843.0,4144.0,4831.0,5187.5,185.26197667087544,334.46150750123695
2023,6,0,116,72,5,0,0,7288.0,7288.0,0.0,7288.0,7115.0,7115.0,6401.0,6401.0,7201.5,7201.5,122.32947314527271,122.32947314527271
2023,6,0,116,72,5,2,1,9583.0,11053.0,1470.0,10318.0,8162.0,10634.0,7739.0,10298.0,8872.5,10843.5,1004.7987360660841,296.2777413171634
2023,6,0,116,93,2,8,1,1426.0,1833.0,407.0,1629.5,880.0,1098.0,960.0,1156.0,1153.0,1465.5,386.08030252785494,519.7234841721124
2023,6,0,116,93,2,8,0,1647.0,1647.0,0.0,1647.0,1145.0,1145.0,1356.0,1356.0,1396.0,1396.0,354.9676041556469,354.9676041556469
2023,6,0,116,93,5,4,1,14550.0,20446.0,5896.0,17498.0,12317.0,20089.0,12685.0,17305.0,13433.5,20267.5,1578.9694423895605,252.43712088359746
2023,6,0,116,93,5,4,0,24056.0,25938.0,1882.0,24997.0,21619.0,25048.0,16906.0,23670.0,22837.5,25493.0,1723.2192257516162,629.3250352560273
2023,6,0,116,72,5,8,1,1448.0,1865.0,417.0,1656.5,1371.0,1770.0,1749.0,1985.0,1409.5,1817.5,54.44722215136416,67.17514421272202
2023,6,0,116,72,5,8,0,3137.0,3137.0,0.0,3137.0,2731.0,2731.0,1715.0,1715.0,2934.0,2934.0,287.0853531617383,287.0853531617383
