
Joint Seat Allocation Authority 2025
IITs, NITs, IIEST, IIITs and Other-GFTIs for the Academic Year 2025-26

 Home
 CSC Login
Opening and Closing Ranks
Round No
Institute Type
Institute Name
Academic Program
Seat Type / Category
Opening/Closing Ranks for Open Seats represent CRL. Opening/Closing Ranks for EWS, OBC-NCL, SC and ST Seats represent respective Category Ranks. Opening/Closing Ranks for PwD Seats represent PwD Ranks within Respective Categories.

If the Closing/Opening rank has a suffix 'P', it indicates that the corresponding rank is from Preparatory Rank List.

Institute	Academic Program Name	Quota	Seat Type	Gender	Opening Rank	Closing Rank
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2102	2501
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	4240	4240
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	804	1173
Motilal Nehru National Institute of Technology Allahabad	Electrical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1970	1970
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	6590	9363
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	13267	18919
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	282	282
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Female-only (including Supernumerary)	1001	1001
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	1159	1371
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	2668	2883
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	2567	3655
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	6315	6959
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	130	130
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	906	2006
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	3005	3070
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	1400	2121
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	3636	3636
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	5296	7456
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	10515	13817
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	365	365
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Female-only (including Supernumerary)	805	805
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	879	1153
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	2118	2118
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	EWS (PwD)	Female-only (including Supernumerary)	136	136
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	1677	2939
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	4930	7166
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	184	184
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	1380	1969
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	4001	4001
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	767	839
Motilal Nehru National Institute of Technology Allahabad	Electronics and Communication Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	1654	1831
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	9382	11780
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	19937	19937
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	545	545
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	1690	1690
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	4821	5090
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	10837	10837
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2247	2424
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	3311	3311
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	7635	11350
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	21208	21208
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	1548	1548
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	4626	5065
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	7920	7920
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	2727	2830
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	6523	6523
Motilal Nehru National Institute of Technology Allahabad	Engineering and Computational Mechanics (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1356	1356
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	33162	36076
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	47237	47237
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	2103	2103
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	5312	5312
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	10560	11892
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	17414	17414
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	4900	5856
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	4702	4702
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	31393	35903
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	42632	42632
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	5563	5563
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	10223	11879
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	17884	17884
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	6759	7116
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	8278	8278
Motilal Nehru National Institute of Technology Allahabad	Materials Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2942	2942
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	12888	19046
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	24704	30159
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	343	343
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	2619	3062
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	4170	5284
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	EWS (PwD)	Gender-Neutral	172	172
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	5727	6946
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Female-only (including Supernumerary)	10211	14784
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL (PwD)	Gender-Neutral	514	514
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2481	3870
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	3094	5300
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2390	2828
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	4265	4265
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	12080	17753
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	27826	32802
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	854	854
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Female-only (including Supernumerary)	2378	2378
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2495	2709
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	4571	4739
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	5357	7404
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	12682	14627
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	403	403
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	3281	4256
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	6688	7117
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	1262	1712
Motilal Nehru National Institute of Technology Allahabad	Mechanical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	2575	2575
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	15406	32741
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	46283	48371
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1594	1594
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	5152	5476
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	7685	7685
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	OBC-NCL	Gender-Neutral	10871	13250
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	5215	5783
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	8166	8166
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	4348	4371
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	22947	32188
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	36470	36766
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	2032	2032
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	4678	5178
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	6548	6548
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	9313	12175
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	18444	18444
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	6271	6431
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	9812	9812
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2708	2708
Motilal Nehru National Institute of Technology Allahabad	Production and Industrial Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	4136	4136
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	250663	293385
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	243236	262622
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	27556	30862
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	22419	22419
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	24956	35113
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	17625	18139
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	43384	57176
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	67875	68143
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	8051	8098
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	10103	10103
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	17330	18319
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	25531	26498
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1317	1317
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	8800	9319
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	9789	9789
National Institute of Technology Agartala	Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	3349	3485
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	142810	240107
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	149439	162194
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	18262	30098
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	29322	29322
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	25741	29190
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	20130	23943
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	42130	49599
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	53234	64296
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	6938	7490
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	9386	9386
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	14921	16313
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	22336	23376
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1514	1514
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	6997	8122
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	8630	8630
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2994	2994
National Institute of Technology Agartala	Chemical Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	4495	4495
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	OPEN	Gender-Neutral	130922	334286
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	SC	Gender-Neutral	29611	38826
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	HS	ST	Gender-Neutral	22055	22055
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	OPEN	Gender-Neutral	52621	58197
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	EWS	Gender-Neutral	8900	8925
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	OBC-NCL	Gender-Neutral	18201	19261
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	SC	Gender-Neutral	10515	10666
National Institute of Technology Agartala	Chemistry (5 Years, Bachelor of Science and Master of Science (Dual Degree))	OS	ST	Gender-Neutral	3542	3555
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	73830	231876
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	127385	228382
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	54573	60549
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	45840	45840
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	13879	27545
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	13611	15387
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	8258	20010
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	5196	14640
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	45109	51806
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	63031	67567
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OPEN (PwD)	Gender-Neutral	2197	3107
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	7408	7779
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	9773	9773
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	15878	17161
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	23243	24431
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL (PwD)	Gender-Neutral	1646	1646
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Gender-Neutral	7630	8516
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	SC	Female-only (including Supernumerary)	11253	11319
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Gender-Neutral	2453	2921
National Institute of Technology Agartala	Civil Engineering (4 Years, Bachelor of Technology)	OS	ST	Female-only (including Supernumerary)	3619	3619
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	OPEN	Gender-Neutral	111217	164761
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	SC	Gender-Neutral	30080	30080
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	HS	ST	Gender-Neutral	23406	23406
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OPEN	Gender-Neutral	22449	29465
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	EWS	Gender-Neutral	4553	4553
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	OBC-NCL	Gender-Neutral	10214	12558
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	SC	Gender-Neutral	5685	5983
National Institute of Technology Agartala	Computational Mathematics (5 Years, Bachelor and Master of Technology (Dual Degree))	OS	ST	Gender-Neutral	2115	2115
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Gender-Neutral	17769	70884
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN	Female-only (including Supernumerary)	59172	71842
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	OPEN (PwD)	Gender-Neutral	1095	1163
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Gender-Neutral	11910	32713
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	EWS	Female-only (including Supernumerary)	25950	27982
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Gender-Neutral	2740	8718
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	SC	Female-only (including Supernumerary)	4449	12065
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Gender-Neutral	2515	10738
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	HS	ST	Female-only (including Supernumerary)	1867	7620
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Gender-Neutral	12085	20590
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OPEN	Female-only (including Supernumerary)	30693	35008
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Gender-Neutral	2894	3119
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	EWS	Female-only (including Supernumerary)	5358	5489
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Gender-Neutral	5964	6923
National Institute of Technology Agartala	Computer Science and Engineering (4 Years, Bachelor of Technology)	OS	OBC-NCL	Female-only (including Supernumerary)	12008	13710
